1, 77
2, 36
3, 39
4, 25
5, 22
6, 21
7, 21
8, 21
9, 23
10, 28
11, 19
12, 17
13, 73
14, 20
15, 18
16, 17
17, 17
18, 16
19, 16
20, 16
21, 17
22, 17
23, 16
24, 17
25, 16
26, 16
27, 16
28, 17
29, 17
30, 16
31, 16
32, 17
33, 16
34, 16
35, 25
36, 17
37, 16
38, 16
39, 16
40, 16
41, 18
42, 17
43, 16
44, 16
45, 16
46, 16
47, 16
48, 18
49, 16
50, 16
51, 16
52, 17
53, 17
54, 18
55, 16
56, 17
57, 16
58, 16
59, 16
60, 16
61, 18
62, 16
63, 16
64, 16
65, 16
66, 17
67, 16
68, 17
69, 17
70, 16
