1, 18
2, 23
3, 23
4, 33
5, 22
6, 21
7, 15
8, 17
9, 19
10, 16
11, 16
12, 17
13, 16
14, 16
15, 16
16, 16
17, 17
18, 17
19, 27
20, 17
21, 16
22, 16
23, 16
24, 16
25, 17
26, 18
27, 16
28, 17
29, 16
30, 18
31, 16
32, 18
33, 17
34, 16
35, 17
36, 18
37, 16
38, 17
39, 20
40, 16
41, 15
42, 14
43, 14
44, 14
45, 14
46, 15
47, 14
48, 14
49, 14
50, 14
51, 14
52, 15
53, 14
54, 14
55, 14
56, 14
57, 15
58, 14
59, 14
60, 15
61, 14
62, 15
63, 14
64, 14
65, 14
66, 14
67, 14
68, 15
69, 13
70, 14
