1, 28
2, 28
3, 25
4, 20
5, 19
6, 17
7, 14
8, 15
9, 14
10, 14
11, 14
12, 14
13, 14
14, 14
15, 16
16, 14
17, 14
18, 15
19, 14
20, 16
21, 14
22, 14
23, 14
24, 15
25, 15
26, 20
27, 18
28, 18
29, 18
30, 16
31, 14
32, 14
33, 14
34, 15
35, 15
36, 14
37, 14
38, 15
39, 14
40, 16
41, 14
42, 14
43, 14
44, 14
45, 14
46, 15
47, 16
48, 15
49, 14
50, 13
51, 14
52, 15
53, 14
54, 14
55, 14
56, 15
57, 15
58, 15
59, 14
60, 14
61, 14
62, 15
63, 14
64, 14
65, 14
66, 14
67, 15
68, 14
69, 14
70, 14
