1, 94
2, 27
3, 33
4, 27
5, 24
6, 30
7, 21
8, 19
9, 19
10, 20
11, 29
12, 42
13, 28
14, 36
15, 30
16, 28
17, 27
18, 26
19, 24
20, 21
21, 16
22, 16
23, 16
24, 15
25, 16
26, 15
27, 15
28, 15
29, 15
30, 15
31, 15
32, 15
33, 15
34, 15
35, 15
36, 16
37, 16
38, 16
39, 15
40, 15
41, 15
42, 15
43, 15
44, 15
45, 15
46, 15
47, 15
48, 15
49, 15
50, 15
51, 15
52, 15
53, 15
54, 15
55, 14
56, 15
57, 15
58, 15
59, 15
60, 14
61, 16
62, 15
63, 15
64, 15
65, 15
66, 14
67, 15
68, 15
69, 15
70, 15
