1, 30
2, 22
3, 22
4, 22
5, 22
6, 22
7, 21
8, 19
9, 20
10, 19
11, 18
12, 17
13, 20
14, 212
15, 18
16, 18
17, 23
18, 18
19, 53
20, 15
21, 15
22, 20
23, 19
24, 13
25, 14
26, 14
27, 19
28, 13
29, 21
30, 16
31, 17
32, 18
33, 16
34, 16
35, 17
36, 18
37, 17
38, 17
39, 17
40, 17
41, 16
42, 16
43, 16
44, 18
45, 16
46, 17
47, 17
48, 17
49, 18
50, 18
51, 17
52, 18
53, 17
54, 17
55, 17
56, 18
57, 17
58, 16
59, 16
60, 22
61, 16
62, 16
63, 17
64, 16
65, 16
66, 16
67, 16
68, 16
69, 18
70, 18
