1, 24
2, 21
3, 26
4, 22
5, 20
6, 16
7, 15
8, 14
9, 14
10, 15
11, 14
12, 15
13, 14
14, 16
15, 14
16, 14
17, 14
18, 14
19, 14
20, 14
21, 14
22, 14
23, 14
24, 95
25, 14
26, 14
27, 15
28, 14
29, 14
30, 14
31, 14
32, 14
33, 14
34, 15
35, 14
36, 14
37, 14
38, 14
39, 14
40, 14
41, 14
42, 14
43, 14
44, 15
45, 14
46, 14
47, 14
48, 14
49, 14
50, 15
51, 15
52, 14
53, 14
54, 16
55, 14
56, 14
57, 14
58, 14
59, 14
60, 15
61, 15
62, 14
63, 14
64, 15
65, 14
66, 15
67, 14
68, 15
69, 14
70, 14
